,title,id,daily_sum,Normalized_daily_sum
2023-06-14,Albert_Einstein,736,16214,0.2639648789437473
2023-06-15,Albert_Einstein,736,15660,0.2548897552665203
2023-06-16,Albert_Einstein,736,14715,0.23940962552829015
2023-06-17,Albert_Einstein,736,14524,0.23628083740130393
2023-06-18,Albert_Einstein,736,15943,0.25952560364315436
2023-06-19,Albert_Einstein,736,15820,0.2575107296137339
2023-06-20,Albert_Einstein,736,16796,0.2734986731317367
2023-06-21,Albert_Einstein,736,17891,0.29143596632047963
2023-06-22,Albert_Einstein,736,16348,0.2661599449595387
2023-06-23,Albert_Einstein,736,15511,0.2524489729056777
2023-06-24,Albert_Einstein,736,15138,0.24633882645873603
2023-06-25,Albert_Einstein,736,16482,0.2683550109753301
2023-06-26,Albert_Einstein,736,16681,0.271614847819677
2023-06-27,Albert_Einstein,736,17731,0.28881499197326604
2023-06-28,Albert_Einstein,736,16240,0.26439078727516957
2023-06-29,Albert_Einstein,736,17179,0.2797726304753792
2023-06-30,Albert_Einstein,736,15867,0.2582806408282279
2023-03-01,Black_hole,4650,5981,0.09633718834976902
2023-03-02,Black_hole,4650,5778,0.0930118271467418
2023-03-03,Black_hole,4650,5700,0.09173410215247518
2023-03-04,Black_hole,4650,4897,0.07858008714739705
2023-03-05,Black_hole,4650,5146,0.08265897847524817
2023-03-06,Black_hole,4650,5617,0.09037447170985814
2023-03-07,Black_hole,4650,5661,0.09109523965534187
2023-03-08,Black_hole,4650,5901,0.09502670117616224
2023-03-09,Black_hole,4650,6021,0.09699243193657242
2023-03-10,Black_hole,4650,5470,0.08796645152835567
2023-03-11,Black_hole,4650,5763,0.09276611080169053
2023-03-12,Black_hole,4650,5582,0.08980113357140516
2023-03-13,Black_hole,4650,5819,0.09368345182321527
2023-03-14,Black_hole,4650,5720,0.09206172394587687
2023-03-15,Black_hole,4650,5557,0.08939160632965305
2023-03-16,Black_hole,4650,5241,0.08421518199390624
2023-03-17,Black_hole,4650,5112,0.08210202142646529
2023-03-18,Black_hole,4650,5032,0.0807915342528585
2023-03-19,Black_hole,4650,6037,0.09725452937129378
2023-03-20,Black_hole,4650,6355,0.10246371588638076
2023-03-21,Black_hole,4650,6207,0.10003931461520821
2023-03-22,Black_hole,4650,5922,0.09537070405923402
2023-03-23,Black_hole,4650,6006,0.09674671559152115
2023-03-24,Black_hole,4650,6050,0.09746748353700488
2023-03-25,Black_hole,4650,5151,0.0827408839235986
2023-03-26,Black_hole,4650,5508,0.08858893293581889
2023-03-27,Black_hole,4650,6243,0.10062903384333126
2023-03-28,Black_hole,4650,6029,0.0971234806539331
2023-03-29,Black_hole,4650,10910,0.17707957933361726
2023-03-30,Black_hole,4650,11093,0.1800773187432428
2023-03-31,Black_hole,4650,5682,0.09143924253841365
2023-04-01,Black_hole,4650,5888,0.09481374701045113
2023-04-02,Black_hole,4650,5987,0.09643547488778953
2023-04-03,Black_hole,4650,6150,0.09910559250401337
2023-04-04,Black_hole,4650,5502,0.08849064639779838
2023-04-05,Black_hole,4650,5237,0.08414965763522589
2023-04-06,Black_hole,4650,5105,0.0819873537987747
2023-04-07,Black_hole,4650,5389,0.0866395832650788
2023-04-08,Black_hole,4650,5474,0.08803197588703601
2023-04-09,Black_hole,4650,5940,0.09566556367329555
2023-04-10,Black_hole,4650,12523,0.20350227697146414
2023-04-11,Black_hole,4650,6034,0.09720538610228352
2023-04-12,Black_hole,4650,5171,0.0830685057170003
2023-04-13,Black_hole,4650,6102,0.09831930019984929
2023-04-14,Black_hole,4650,5728,0.09219277266323755
2023-04-15,Black_hole,4650,4697,0.07530386921338007
2023-04-16,Black_hole,4650,4576,0.07332175736329981
2023-04-17,Black_hole,4650,4895,0.07854732496805687
2023-04-18,Black_hole,4650,4369,0.06993087180159224
2023-04-19,Black_hole,4650,4804,0.07705664580807915
2023-04-20,Black_hole,4650,5175,0.08313403007568064
2023-04-21,Black_hole,4650,4613,0.07392785768109295
2023-04-22,Black_hole,4650,4291,0.06865314680732562
2023-04-23,Black_hole,4650,4427,0.07088097500245716
2023-04-24,Black_hole,4650,5361,0.08618091275431641
2023-04-25,Black_hole,4650,5661,0.09109523965534187
2023-04-26,Black_hole,4650,5588,0.08989942010942568
2023-04-27,Black_hole,4650,5955,0.09591128001834683
2023-04-28,Black_hole,4650,5442,0.0875077810175933
2023-04-29,Black_hole,4650,5000,0.08026733938341578
2023-04-30,Black_hole,4650,4640,0.07437014710218524
2023-05-01,Black_hole,4650,5454,0.0877043540936343
2023-05-02,Black_hole,4650,5655,0.09099695311732137
2023-05-03,Black_hole,4650,6045,0.09738557808865446
2023-05-04,Black_hole,4650,6041,0.09732005372997411
2023-05-05,Black_hole,4650,5961,0.09600956655636733
2023-05-06,Black_hole,4650,5294,0.08508337974642073
2023-05-07,Black_hole,4650,4842,0.07767912721554238
2023-05-08,Black_hole,4650,5655,0.09099695311732137
2023-05-09,Black_hole,4650,5798,0.0933394489401435
2023-05-10,Black_hole,4650,5654,0.09098057202765128
2023-05-11,Black_hole,4650,5842,0.09406021688562723
2023-05-12,Black_hole,4650,8465,0.1370278150902598
2023-05-13,Black_hole,4650,5216,0.08380565475215411
2023-05-14,Black_hole,4650,5419,0.08713101595518134
2023-05-15,Black_hole,4650,6384,0.10293876748681323
2023-05-16,Black_hole,4650,5930,0.0955017527765947
2023-05-17,Black_hole,4650,5732,0.0922582970219179
2023-05-18,Black_hole,4650,5803,0.09342135438849392
2023-05-19,Black_hole,4650,5334,0.08573862333322413
2023-05-20,Black_hole,4650,4662,0.07473053107492711
2023-05-21,Black_hole,4650,5266,0.08462470923565836
2023-05-22,Black_hole,4650,5432,0.08734397012089244
2023-05-23,Black_hole,4650,6815,0.10999901713461979
2023-05-24,Black_hole,4650,5855,0.09427317105133834
2023-05-25,Black_hole,4650,6178,0.09956426301477574
2023-05-26,Black_hole,4650,5198,0.08351079513809259
2023-05-27,Black_hole,4650,4559,0.07304327883890836
2023-05-28,Black_hole,4650,4426,0.07086459391278709
2023-05-29,Black_hole,4650,4820,0.07731874324280051
2023-05-30,Black_hole,4650,5207,0.08365822494512334
2023-05-31,Black_hole,4650,5216,0.08380565475215411
2023-06-01,Black_hole,4650,5140,0.08256069193722766
2023-06-02,Black_hole,4650,5089,0.08172525636405334
2023-06-03,Black_hole,4650,4895,0.07854732496805687
2023-06-04,Black_hole,4650,4730,0.07584444517249288
2023-06-05,Black_hole,4650,5375,0.0864102480096976
2023-06-06,Black_hole,4650,5093,0.08179078072273367
2023-06-07,Black_hole,4650,5146,0.08265897847524817
2023-06-08,Black_hole,4650,4879,0.07828522753333551
2023-06-09,Black_hole,4650,4874,0.0782033220849851
2023-06-10,Black_hole,4650,4684,0.07509091504766897
2023-06-11,Black_hole,4650,4969,0.07975952560364316
2023-06-12,Black_hole,4650,5193,0.08342888968974216
2023-06-13,Black_hole,4650,5334,0.08573862333322413
2023-06-14,Black_hole,4650,5222,0.08390394129017462
2023-06-15,Black_hole,4650,5271,0.08470661468400878
2023-06-16,Black_hole,4650,4935,0.07920256855486027
2023-06-17,Black_hole,4650,4771,0.07651606984896635
2023-06-18,Black_hole,4650,6353,0.1024309537070406
2023-06-19,Black_hole,4650,7048,0.11381581102774957
2023-06-20,Black_hole,4650,7243,0.11701012351341611
2023-06-21,Black_hole,4650,6729,0.10859024342299249
2023-06-22,Black_hole,4650,6639,0.10711594535268486
2023-06-23,Black_hole,4650,6076,0.09789339186842709
2023-06-24,Black_hole,4650,5051,0.08110277495659012
2023-06-25,Black_hole,4650,5371,0.08634472365101727
2023-06-26,Black_hole,4650,5287,0.08496871211873014
2023-06-27,Black_hole,4650,6698,0.10808242964321987
2023-06-28,Black_hole,4650,5537,0.08906398453625135
2023-06-29,Black_hole,4650,6806,0.10985158732758903
2023-06-30,Black_hole,4650,5706,0.09183238869049569
2023-03-01,Cambridge_University_Press,73199,358,0.004226321134881892
2023-03-02,Cambridge_University_Press,73199,388,0.004717753824984438
2023-03-03,Cambridge_University_Press,73199,298,0.003243455754676801
2023-03-04,Cambridge_University_Press,73199,230,0.002129541657111031
2023-03-05,Cambridge_University_Press,73199,289,0.0030960259476460372
2023-03-06,Cambridge_University_Press,73199,352,0.004128034596861383
2023-03-07,Cambridge_University_Press,73199,368,0.0043901320315827405
2023-03-08,Cambridge_University_Press,73199,310,0.0034400288307178195
2023-03-09,Cambridge_University_Press,73199,405,0.00499623234937588
2023-03-10,Cambridge_University_Press,73199,348,0.0040625102381810435
2023-03-11,Cambridge_University_Press,73199,272,0.002817547423254595
2023-03-12,Cambridge_University_Press,73199,288,0.0030796448579759527
2023-03-13,Cambridge_University_Press,73199,391,0.004766897093994692
2023-03-14,Cambridge_University_Press,73199,369,0.004406513121252825
2023-03-15,Cambridge_University_Press,73199,356,0.004193558955541723
2023-03-16,Cambridge_University_Press,73199,368,0.0043901320315827405
2023-03-17,Cambridge_University_Press,73199,271,0.00280116633358451
2023-03-18,Cambridge_University_Press,73199,281,0.0029649772302853586
2023-03-19,Cambridge_University_Press,73199,282,0.0029813583199554436
2023-03-20,Cambridge_University_Press,73199,369,0.004406513121252825
2023-03-21,Cambridge_University_Press,73199,368,0.0043901320315827405
2023-03-22,Cambridge_University_Press,73199,367,0.004373750941912656
2023-03-23,Cambridge_University_Press,73199,350,0.004095272417521213
2023-03-24,Cambridge_University_Press,73199,316,0.0035383153687383283
2023-03-25,Cambridge_University_Press,73199,261,0.0026373554368836617
2023-03-26,Cambridge_University_Press,73199,284,0.003014120499295613
2023-03-27,Cambridge_University_Press,73199,375,0.004504799659273335
2023-03-28,Cambridge_University_Press,73199,354,0.004160796776201553
2023-03-29,Cambridge_University_Press,73199,416,0.005176424335746814
2023-03-30,Cambridge_University_Press,73199,349,0.0040788913278511285
2023-03-31,Cambridge_University_Press,73199,330,0.0037676506241195165
2023-04-01,Cambridge_University_Press,73199,292,0.003145169216656292
2023-04-02,Cambridge_University_Press,73199,291,0.003128788126986207
2023-04-03,Cambridge_University_Press,73199,313,0.003489172099728074
2023-04-04,Cambridge_University_Press,73199,358,0.004226321134881892
2023-04-05,Cambridge_University_Press,73199,315,0.0035219342790682438
2023-04-06,Cambridge_University_Press,73199,314,0.003505553189398159
2023-04-07,Cambridge_University_Press,73199,308,0.0034072666513776497
2023-04-08,Cambridge_University_Press,73199,283,0.002997739409625528
2023-04-09,Cambridge_University_Press,73199,258,0.002588212167873407
2023-04-10,Cambridge_University_Press,73199,325,0.0036857451757690922
2023-04-11,Cambridge_University_Press,73199,349,0.0040788913278511285
2023-04-12,Cambridge_University_Press,73199,391,0.004766897093994692
2023-04-13,Cambridge_University_Press,73199,375,0.004504799659273335
2023-04-14,Cambridge_University_Press,73199,328,0.0037348884447793466
2023-04-15,Cambridge_University_Press,73199,233,0.0021786849261212857
2023-04-16,Cambridge_University_Press,73199,287,0.003063263768305868
2023-04-17,Cambridge_University_Press,73199,374,0.00448841856960325
2023-04-18,Cambridge_University_Press,73199,427,0.005356616322117747
2023-04-19,Cambridge_University_Press,73199,335,0.0038495560724699407
2023-04-20,Cambridge_University_Press,73199,357,0.004209940045211807
2023-04-21,Cambridge_University_Press,73199,304,0.0033417422926973104
2023-04-22,Cambridge_University_Press,73199,270,0.0027847852439144252
2023-04-23,Cambridge_University_Press,73199,322,0.0036366019067588374
2023-04-24,Cambridge_University_Press,73199,350,0.004095272417521213
2023-04-25,Cambridge_University_Press,73199,390,0.004750516004324607
2023-04-26,Cambridge_University_Press,73199,338,0.003898699341480195
2023-04-27,Cambridge_University_Press,73199,359,0.004242702224551977
2023-04-28,Cambridge_University_Press,73199,378,0.00455394292828359
2023-04-29,Cambridge_University_Press,73199,231,0.002145922746781116
2023-04-30,Cambridge_University_Press,73199,295,0.0031943124856665464
2023-05-01,Cambridge_University_Press,73199,305,0.003358123382367395
2023-05-02,Cambridge_University_Press,73199,349,0.0040788913278511285
2023-05-03,Cambridge_University_Press,73199,334,0.0038331749827998558
2023-05-04,Cambridge_University_Press,73199,462,0.005929954460570717
2023-05-05,Cambridge_University_Press,73199,871,0.012629820135635423
2023-05-06,Cambridge_University_Press,73199,292,0.003145169216656292
2023-05-07,Cambridge_University_Press,73199,327,0.0037185073551092617
2023-05-08,Cambridge_University_Press,73199,397,0.004865183632015202
2023-05-09,Cambridge_University_Press,73199,347,0.004046129148510959
2023-05-10,Cambridge_University_Press,73199,368,0.0043901320315827405
2023-05-11,Cambridge_University_Press,73199,371,0.004439275300592995
2023-05-12,Cambridge_University_Press,73199,343,0.00398060478983062
2023-05-13,Cambridge_University_Press,73199,232,0.002162303836451201
2023-05-14,Cambridge_University_Press,73199,310,0.0034400288307178195
2023-05-15,Cambridge_University_Press,73199,392,0.004783278183664777
2023-05-16,Cambridge_University_Press,73199,414,0.005143662156406644
2023-05-17,Cambridge_University_Press,73199,419,0.005225567604757069
2023-05-18,Cambridge_University_Press,73199,375,0.004504799659273335
2023-05-19,Cambridge_University_Press,73199,313,0.003489172099728074
2023-05-20,Cambridge_University_Press,73199,277,0.0028994528716050193
2023-05-21,Cambridge_University_Press,73199,278,0.002915833961275104
2023-05-22,Cambridge_University_Press,73199,336,0.0038659371621400256
2023-05-23,Cambridge_University_Press,73199,344,0.003996985879500705
2023-05-24,Cambridge_University_Press,73199,343,0.00398060478983062
2023-05-25,Cambridge_University_Press,73199,290,0.003112407037316122
2023-05-26,Cambridge_University_Press,73199,299,0.003259836844346886
2023-05-27,Cambridge_University_Press,73199,219,0.0019493496707400975
2023-05-28,Cambridge_University_Press,73199,262,0.002653736526553746
2023-05-29,Cambridge_University_Press,73199,323,0.0036529829964289224
2023-05-30,Cambridge_University_Press,73199,369,0.004406513121252825
2023-05-31,Cambridge_University_Press,73199,370,0.00442289421092291
2023-06-01,Cambridge_University_Press,73199,324,0.0036693640860990073
2023-06-02,Cambridge_University_Press,73199,305,0.003358123382367395
2023-06-03,Cambridge_University_Press,73199,262,0.002653736526553746
2023-06-04,Cambridge_University_Press,73199,263,0.002670117616223831
2023-06-05,Cambridge_University_Press,73199,350,0.004095272417521213
2023-06-06,Cambridge_University_Press,73199,330,0.0037676506241195165
2023-06-07,Cambridge_University_Press,73199,306,0.00337450447203748
2023-06-08,Cambridge_University_Press,73199,314,0.003505553189398159
2023-06-09,Cambridge_University_Press,73199,281,0.0029649772302853586
2023-06-10,Cambridge_University_Press,73199,212,0.0018346820430495037
2023-06-11,Cambridge_University_Press,73199,238,0.00226059037447171
2023-06-12,Cambridge_University_Press,73199,334,0.0038331749827998558
2023-06-13,Cambridge_University_Press,73199,353,0.004144415686531468
2023-06-14,Cambridge_University_Press,73199,378,0.00455394292828359
2023-06-15,Cambridge_University_Press,73199,341,0.00394784261049045
2023-06-16,Cambridge_University_Press,73199,343,0.00398060478983062
2023-06-17,Cambridge_University_Press,73199,271,0.00280116633358451
2023-06-18,Cambridge_University_Press,73199,251,0.002473544540182813
2023-06-19,Cambridge_University_Press,73199,306,0.00337450447203748
2023-06-20,Cambridge_University_Press,73199,345,0.00401336696917079
2023-06-21,Cambridge_University_Press,73199,326,0.003702126265439177
2023-06-22,Cambridge_University_Press,73199,289,0.0030960259476460372
2023-06-23,Cambridge_University_Press,73199,395,0.004832421452675032
2023-06-24,Cambridge_University_Press,73199,247,0.0024080201815024735
2023-06-25,Cambridge_University_Press,73199,258,0.002588212167873407
2023-06-26,Cambridge_University_Press,73199,319,0.003587458637748583
2023-06-27,Cambridge_University_Press,73199,386,0.004684991645644268
2023-06-28,Cambridge_University_Press,73199,343,0.00398060478983062
2023-06-29,Cambridge_University_Press,73199,315,0.0035219342790682438
2023-06-30,Cambridge_University_Press,73199,295,0.0031943124856665464
2023-03-01,Wayback_Machine,23538754,3846,0.061363561904137866
2023-03-02,Wayback_Machine,23538754,3600,0.05733381384529699
2023-03-03,Wayback_Machine,23538754,3387,0.05384464174556892
2023-03-04,Wayback_Machine,23538754,3230,0.051272810667365595
2023-03-05,Wayback_Machine,23538754,3472,0.055237034367526125
2023-03-06,Wayback_Machine,23538754,3958,0.06319824394718737
2023-03-07,Wayback_Machine,23538754,3825,0.06101955902106608
2023-03-08,Wayback_Machine,23538754,3636,0.05792353307342005
2023-03-09,Wayback_Machine,23538754,4115,0.06577007502539069
2023-03-10,Wayback_Machine,23538754,3587,0.057120859679585884
2023-03-11,Wayback_Machine,23538754,3344,0.05314025488975527
2023-03-12,Wayback_Machine,23538754,3727,0.05941421223339777
2023-03-13,Wayback_Machine,23538754,4006,0.06398453625135143
2023-03-14,Wayback_Machine,23538754,3881,0.06193690004259083
2023-03-15,Wayback_Machine,23538754,3632,0.05785800871473971
2023-03-16,Wayback_Machine,23538754,3561,0.05669495134816368
2023-03-17,Wayback_Machine,23538754,3474,0.0552697965468663
2023-03-18,Wayback_Machine,23538754,3304,0.05248501130295187
2023-03-19,Wayback_Machine,23538754,3598,0.057301051665956816
2023-03-20,Wayback_Machine,23538754,4086,0.06529502342495823
2023-03-21,Wayback_Machine,23538754,4254,0.06804704648953248
2023-03-22,Wayback_Machine,23538754,4201,0.06717884873701799
2023-03-23,Wayback_Machine,23538754,3938,0.06287062215378567
2023-03-24,Wayback_Machine,23538754,3501,0.05571208596795859
2023-03-25,Wayback_Machine,23538754,3913,0.06246109491203355
2023-03-26,Wayback_Machine,23538754,3769,0.06010221799954133
2023-03-27,Wayback_Machine,23538754,4069,0.06501654490056678
2023-03-28,Wayback_Machine,23538754,4093,0.06540969105264882
2023-03-29,Wayback_Machine,23538754,4041,0.06455787438980441
2023-03-30,Wayback_Machine,23538754,3888,0.06205156767028143
2023-03-31,Wayback_Machine,23538754,3739,0.05961078530943879
2023-04-01,Wayback_Machine,23538754,3423,0.05443436097369197
2023-04-02,Wayback_Machine,23538754,3405,0.05413950135963044
2023-04-03,Wayback_Machine,23538754,3877,0.0618713756839105
2023-04-04,Wayback_Machine,23538754,4511,0.07225698653474429
2023-04-05,Wayback_Machine,23538754,3852,0.06146184844215837
2023-04-06,Wayback_Machine,23538754,3754,0.05985650165449006
2023-04-07,Wayback_Machine,23538754,3662,0.05834944140484225
2023-04-08,Wayback_Machine,23538754,3406,0.05415588244930053
2023-04-09,Wayback_Machine,23538754,3303,0.05246863021328179
2023-04-10,Wayback_Machine,23538754,3882,0.061953281132260916
2023-04-11,Wayback_Machine,23538754,3986,0.06365691445794974
2023-04-12,Wayback_Machine,23538754,4384,0.07017658814664351
2023-04-13,Wayback_Machine,23538754,4339,0.0694394391114897
2023-04-14,Wayback_Machine,23538754,4002,0.0639190118926711
2023-04-15,Wayback_Machine,23538754,3646,0.05808734397012089
2023-04-16,Wayback_Machine,23538754,4057,0.06481997182452577
2023-04-17,Wayback_Machine,23538754,4535,0.07265013268682632
2023-04-18,Wayback_Machine,23538754,4168,0.06663827277790518
2023-04-19,Wayback_Machine,23538754,4058,0.06483635291419586
2023-04-20,Wayback_Machine,23538754,3861,0.06160927824918914
2023-04-21,Wayback_Machine,23538754,3529,0.05617075647872097
2023-04-22,Wayback_Machine,23538754,3242,0.051469383743406615
2023-04-23,Wayback_Machine,23538754,3541,0.05636732955476198
2023-04-24,Wayback_Machine,23538754,4095,0.065442453231989
2023-04-25,Wayback_Machine,23538754,4143,0.06622874553615306
2023-04-26,Wayback_Machine,23538754,3799,0.060593650689643876
2023-04-27,Wayback_Machine,23538754,3761,0.05997116928218065
